DATE,Measure,Value
19470315,TMAX,11
19470315,TOBS,-11
19470316,TMIN,-56
19470316,TMAX,22
19470316,TOBS,0
19470317,TMIN,-78
19470317,TMAX,44
19470317,TOBS,0
19470318,TMIN,-94
19470318,TMAX,83
19470318,TOBS,44
19470319,TMIN,-11
19470319,TMAX,117
19470319,TOBS,33
19470320,TMIN,-33
19470320,TMAX,33
19470320,TOBS,22
19470321,TMIN,0
19470321,TMAX,44
19470321,TOBS,33
19470322,TMIN,-22
19470322,TMAX,117
19470322,TOBS,67
19470323,TMIN,44
19470323,TMAX,222
19470323,TOBS,161
19470324,TMIN,89
19470324,TMAX,161
19470324,TOBS,106
19470325,TMIN,17
19470325,TMAX,106
19470325,TOBS,28
19470326,TMIN,-83
19470326,TMAX,28
19470326,TOBS,-6
19470327,TMIN,-44
19470327,TMAX,17
19470327,TOBS,-6
19470328,TMIN,-94
19470328,TMAX,78
19470328,TOBS,56
19470329,TMIN,22
19470329,TMAX,133
19470329,TOBS,50
19470330,TMIN,-83
19470330,TMAX,100
19470330,TOBS,33
19470331,TMIN,-50
19470331,TMAX,183
19470331,TOBS,111
19470401,TMIN,56
19470401,TMAX,172
19470401,TOBS,122
19470402,TMIN,78
19470402,TMAX,156
19470402,TOBS,89
19470403,TMIN,17
19470403,TMAX,144
19470403,TOBS,106
19470404,TMIN,67
19470404,TMAX,139
19470404,TOBS,139
19470405,TMIN,128
19470405,TMAX,272
19470405,TOBS,161
19470406,TMIN,100
19470406,TMAX,189
19470406,TOBS,156
19470407,TMIN,22
19470407,TMAX,156
19470407,TOBS,72
19470408,TMIN,-11
19470408,TMAX,111
19470408,TOBS,89
19470409,TMIN,28
19470409,TMAX,194
19470409,TOBS,122
19470410,TMIN,56
19470410,TMAX,256
19470410,TOBS,217
19470411,TMIN,111
19470411,TMAX,217
19470411,TOBS,122
19470412,TMIN,56
19470412,TMAX,133
19470412,TOBS,83
19470413,TMIN,-11
19470413,TMAX,133
19470413,TOBS,106
19470414,TMIN,39
19470414,TMAX,211
19470414,TOBS,139
19470415,TMIN,17
19470415,TMAX,211
19470415,TOBS,161
19470416,TMIN,39
19470416,TMAX,161
19470416,TOBS,50
19470417,TMIN,-22
19470417,TMAX,133
19470417,TOBS,83
19470418,TMIN,56
19470418,TMAX,222
19470418,TOBS,161
19470419,TMIN,56
19470419,TMAX,239
19470419,TOBS,156
19470420,TMIN,72
19470420,TMAX,156
19470420,TOBS,78
19470421,TMIN,33
19470421,TMAX,78
19470421,TOBS,72
19470422,TMIN,39
19470422,TMAX,150
19470422,TOBS,133
19470423,TMIN,56
19470423,TMAX,256
19470423,TOBS,211
19470424,TMIN,100
19470424,TMAX,211
19470424,TOBS,117
19470425,TMIN,50
19470425,TMAX,117
19470425,TOBS,72
19470426,TMIN,6
19470426,TMAX,189
19470426,TOBS,156
19470427,TMIN,100
19470427,TMAX,200
19470427,TOBS,128
19470428,TMIN,0
19470428,TMAX,189
19470428,TOBS,122
19470429,TMIN,17
19470429,TMAX,233
19470429,TOBS,161
19470430,TMIN,133
19470430,TMAX,228
19470430,TOBS,200
19470501,TMIN,89
19470501,TMAX,211
19470501,TOBS,122
19470502,TMIN,89
19470502,TMAX,178
19470502,TOBS,111
19470503,TMIN,72
19470503,TMAX,144
19470503,TOBS,133
19470504,TMIN,100
19470504,TMAX,217
19470504,TOBS,183
19470505,TMIN,56
19470505,TMAX,183
19470505,TOBS,122
19470506,TMIN,17
19470506,TMAX,194
19470506,TOBS,161
19470507,TMIN,50
19470507,TMAX,161
19470507,TOBS,72
19470508,TMIN,-22
19470508,TMAX,117
19470508,TOBS,78
19470509,TMIN,-28
19470509,TMAX,122
19470509,TOBS,67
19470510,TMIN,-28
19470510,TMAX,172
19470510,TOBS,106
19470511,TMIN,-11
19470511,TMAX,250
19470511,TOBS,161
19470512,TMIN,44
19470512,TMAX,278
19470512,TOBS,206
19470513,TMIN,156
19470513,TMAX,261
19470513,TOBS,211
19470514,TMIN,122
19470514,TMAX,211
19470514,TOBS,189
19470515,TMIN,94
19470515,TMAX,294
19470515,TOBS,228
19470516,TMIN,161
19470516,TMAX,267
19470516,TOBS,222
19470517,TMIN,178
19470517,TMAX,233
19470517,TOBS,189
19470518,TMIN,167
19470518,TMAX,256
19470518,TOBS,211
19470519,TMIN,144
19470519,TMAX,272
19470519,TOBS,194
19470520,TMIN,144
19470520,TMAX,250
19470520,TOBS,189
19470521,TMIN,117
19470521,TMAX,189
19470521,TOBS,161
19470522,TMIN,61
19470522,TMAX,239
19470522,TOBS,194
19470523,TMIN,89
19470523,TMAX,278
19470523,TOBS,200
19470524,TMIN,156
19470524,TMAX,272
19470524,TOBS,189
19470525,TMIN,128
19470525,TMAX,189
19470525,TOBS,172
19470526,TMIN,83
19470526,TMAX,256
19470526,TOBS,194
19470527,TMIN,117
19470527,TMAX,267
19470527,TOBS,189
19470528,TMIN,128
19470528,TMAX,294
19470528,TOBS,244
19470529,TMIN,72
19470529,TMAX,244
19470529,TOBS,100
19470530,TMIN,17
19470530,TMAX,183
19470530,TOBS,167
19470531,TMIN,44
19470531,TMAX,239
19470531,TOBS,206
19470601,TMIN,100
19470601,TMAX,261
19470601,TOBS,183
19470602,TMIN,161
19470602,TMAX,239
19470602,TOBS,167
19470603,TMIN,100
19470603,TMAX,211
19470603,TOBS,189
19470604,TMIN,78
19470604,TMAX,256
19470604,TOBS,233
19470605,TMIN,128
19470605,TMAX,300
19470605,TOBS,256
19470606,TMIN,178
19470606,TMAX,283
19470606,TOBS,222
19470607,TMIN,211
19470607,TMAX,306
19470607,TOBS,244
19470608,TMIN,178
19470608,TMAX,278
19470608,TOBS,267
19470609,TMIN,156
19470609,TMAX,317
19470609,TOBS,272
19470610,TMIN,194
19470610,TMAX,328
19470610,TOBS,283
19470611,TMIN,211
19470611,TMAX,317
19470611,TOBS,272
19470612,TMIN,133
19470612,TMAX,283
19470612,TOBS,233
19470613,TMIN,156
19470613,TMAX,311
19470613,TOBS,239
19470614,TMIN,128
19470614,TMAX,239
19470614,TOBS,178
19470615,TMIN,111
19470615,TMAX,211
19470615,TOBS,178
19470616,TMIN,94
19470616,TMAX,239
19470616,TOBS,194
19470617,TMIN,94
19470617,TMAX,272
19470617,TOBS,183
19470618,TMIN,156
19470618,TMAX,194
19470618,TOBS,183
19470619,TMIN,133
19470619,TMAX,200
19470619,TOBS,178
19470620,TMIN,94
19470620,TMAX,244
19470620,TOBS,183
19470621,TMIN,117
19470621,TMAX,283
19470621,TOBS,233
19470622,TMIN,150
19470622,TMAX,289
19470622,TOBS,272
19470623,TMIN,100
19470623,TMAX,278
19470623,TOBS,167
19470624,TMIN,89
19470624,TMAX,272
19470624,TOBS,183
19470625,TMIN,156
19470625,TMAX,267
19470625,TOBS,217
19470626,TMIN,183
19470626,TMAX,283
19470626,TOBS,222
19470627,TMIN,156
19470627,TMAX,306
19470627,TOBS,244
19470628,TMIN,189
19470628,TMAX,322
19470628,TOBS,300
19470629,TMIN,194
19470629,TMAX,322
19470629,TOBS,228
19470630,TMIN,189
19470630,TMAX,322
19470630,TOBS,289
19470701,TMIN,200
19470701,TMAX,283
19470701,TOBS,244
19470702,TMIN,133
19470702,TMAX,278
19470702,TOBS,239
19470703,TMIN,106
19470703,TMAX,272
19470703,TOBS,189
19470704,TMIN,100
19470704,TMAX,306
19470704,TOBS,272
19470705,TMIN,122
19470705,TMAX,300
19470705,TOBS,244
19470706,TMIN,167
19470706,TMAX,244
19470706,TOBS,217
19470707,TMIN,167
19470707,TMAX,267
19470707,TOBS,250
19470708,TMIN,111
19470708,TMAX,267
19470708,TOBS,211
19470709,TMIN,161
19470709,TMAX,211
19470709,TOBS,189
19470710,TMIN,156
19470710,TMAX,244
19470710,TOBS,167
19470711,TMIN,144
19470711,TMAX,278
19470711,TOBS,261
19470712,TMIN,150
19470712,TMAX,311
19470712,TOBS,283
19470713,TMIN,167
19470713,TMAX,306
19470713,TOBS,194
19470714,TMIN,172
19470714,TMAX,328
19470714,TOBS,267
19470715,TMIN,189
19470715,TMAX,272
19470715,TOBS,217
19470716,TMIN,172
19470716,TMAX,272
19470716,TOBS,239
19470717,TMIN,183
19470717,TMAX,283
19470717,TOBS,261
19470718,TMIN,172
19470718,TMAX,272
19470718,TOBS,244
19470719,TMIN,144
19470719,TMAX,244
19470719,TOBS,211
19470720,TMIN,94
19470720,TMAX,261
19470720,TOBS,217
19470721,TMIN,161
19470721,TMAX,239
19470721,TOBS,217
19470722,TMIN,89
19470722,TMAX,222
19470722,TOBS,183
19470723,TMIN,72
19470723,TMAX,267
19470723,TOBS,206
19470724,TMIN,89
19470724,TMAX,283
19470724,TOBS,206
19470725,TMIN,100
19470725,TMAX,311
19470725,TOBS,250
19470726,TMIN,183
19470726,TMAX,272
19470726,TOBS,256
19470727,TMIN,161
19470727,TMAX,317
19470727,TOBS,222
19470728,TMIN,178
19470728,TMAX,278
19470728,TOBS,222
19470729,TMIN,156
19470729,TMAX,306
19470729,TOBS,222
19470730,TMIN,156
19470730,TMAX,322
19470730,TOBS,256
19470731,TMIN,189
19470731,TMAX,306
19470731,TOBS,228
19470801,TMIN,128
19470801,TMAX,256
19470801,TOBS,206
19470802,TMIN,144
19470802,TMAX,278
19470802,TOBS,244
19470803,TMIN,200
19470803,TMAX,339
19470803,TOBS,306
19470804,TMIN,222
19470804,TMAX,344
19470804,TOBS,328
19470805,TMIN,211
19470805,TMAX,350
19470805,TOBS,300
19470806,TMIN,206
19470806,TMAX,367
19470806,TOBS,256
19470807,TMIN,200
19470807,TMAX,289
19470807,TOBS,283
19470808,TMIN,194
19470808,TMAX,317
19470808,TOBS,250
19470809,TMIN,183
19470809,TMAX,317
19470809,TOBS,244
19470810,TMIN,178
19470810,TMAX,311
19470810,TOBS,256
19470811,TMIN,183
19470811,TMAX,328
19470811,TOBS,256
19470812,TMIN,194
19470812,TMAX,339
19470812,TOBS,272
19470813,TMIN,200
19470813,TMAX,350
19470813,TOBS,278
19470814,TMIN,206
19470814,TMAX,344
19470814,TOBS,250
19470815,TMIN,200
19470815,TMAX,289
19470815,TOBS,244
19470816,TMIN,217
19470816,TMAX,294
19470816,TOBS,244
19470817,TMIN,211
19470817,TMAX,322
19470817,TOBS,267
19470818,TMIN,211
19470818,TMAX,350
19470818,TOBS,272
19470819,TMIN,211
19470819,TMAX,344
19470819,TOBS,300
19470820,TMIN,211
19470820,TMAX,350
19470820,TOBS,300
19470821,TMIN,217
19470821,TMAX,339
19470821,TOBS,267
19470822,TMIN,211
19470822,TMAX,322
19470822,TOBS,272
19470823,TMIN,200
19470823,TMAX,317
19470823,TOBS,261
19470824,TMIN,200
19470824,TMAX,333
19470824,TOBS,267
19470825,TMIN,206
19470825,TMAX,317
19470825,TOBS,228
19470826,TMIN,200
19470826,TMAX,289
19470826,TOBS,233
19470827,TMIN,178
19470827,TMAX,278
19470827,TOBS,267
19470828,TMIN,183
19470828,TMAX,311
19470828,TOBS,250
19470829,TMIN,172
19470829,TMAX,306
19470829,TOBS,267
19470830,TMIN,178
19470830,TMAX,333
19470830,TOBS,261
19470831,TMIN,200
19470831,TMAX,306
19470831,TOBS,267
19470901,TMIN,183
19470901,TMAX,306
19470901,TOBS,267
19470902,TMIN,167
19470902,TMAX,278
19470902,TOBS,239
19470903,TMIN,150
19470903,TMAX,317
19470903,TOBS,244
19470904,TMIN,172
19470904,TMAX,244
19470904,TOBS,222
19470905,TMIN,189
19470905,TMAX,311
19470905,TOBS,244
19470906,TMIN,189
19470906,TMAX,278
19470906,TOBS,261
19470907,TMIN,183
19470907,TMAX,300
19470907,TOBS,261
19470908,TMIN,167
19470908,TMAX,311
19470908,TOBS,250
19470909,TMIN,178
19470909,TMAX,322
19470909,TOBS,256
19470910,TMIN,206
19470910,TMAX,294
19470910,TOBS,244
19470911,TMIN,189
19470911,TMAX,339
19470911,TOBS,250
19470912,TMIN,200
19470912,TMAX,311
19470912,TOBS,217
19470913,TMIN,200
19470913,TMAX,283
19470913,TOBS,217
19470914,TMIN,111
19470914,TMAX,294
19470914,TOBS,211
19470915,TMIN,122
19470915,TMAX,217
19470915,TOBS,133
19470916,TMIN,61
19470916,TMAX,256
19470916,TOBS,144
19470917,TMIN,67
19470917,TMAX,278
19470917,TOBS,206
19470918,TMIN,122
19470918,TMAX,300
19470918,TOBS,217
19470919,TMIN,150
19470919,TMAX,306
19470919,TOBS,228
19470920,TMIN,156
19470920,TMAX,328
19470920,TOBS,244
19470921,TMIN,156
19470921,TMAX,294
19470921,TOBS,167
19470922,TMIN,72
19470922,TMAX,167
19470922,TOBS,78
19470923,TMIN,17
19470923,TMAX,178
19470923,TOBS,100
19470924,TMIN,39
19470924,TMAX,228
19470924,TOBS,161
19470925,TMIN,89
19470925,TMAX,167
19470925,TOBS,100
19470926,TMIN,33
19470926,TMAX,172
19470926,TOBS,100
19470927,TMIN,-6
19470927,TMAX,178
19470927,TOBS,94
19470928,TMIN,0
19470928,TMAX,222
19470928,TOBS,156
19470929,TMIN,117
19470929,TMAX,200
19470929,TOBS,144
19470930,TMIN,28
19470930,TMAX,144
19470930,TOBS,72
19471001,TMIN,-11
19471001,TMAX,150
19471001,TOBS,67
19471002,TMIN,-6
19471002,TMAX,194
19471002,TOBS,106
19471003,TMIN,44
19471003,TMAX,278
19471003,TOBS,172
19471004,TMIN,89
19471004,TMAX,278
19471004,TOBS,183
19471005,TMIN,78
19471005,TMAX,261
19471005,TOBS,172
19471006,TMIN,78
19471006,TMAX,289
19471006,TOBS,183
19471007,TMIN,72
19471007,TMAX,278
19471007,TOBS,156
19471008,TMIN,67
19471008,TMAX,278
19471008,TOBS,167
19471009,TMIN,78
19471009,TMAX,217
19471009,TOBS,144
19471010,TMIN,50
19471010,TMAX,239
19471010,TOBS,167
19471011,TMIN,111
19471011,TMAX,261
19471011,TOBS,183
19471012,TMIN,100
19471012,TMAX,278
19471012,TOBS,200
19471013,TMIN,111
19471013,TMAX,278
19471013,TOBS,189
19471014,TMIN,89
19471014,TMAX,256
19471014,TOBS,150
19471015,TMIN,39
19471015,TMAX,283
19471015,TOBS,161
19471016,TMIN,89
19471016,TMAX,311
19471016,TOBS,200
19471017,TMIN,122
19471017,TMAX,250
19471017,TOBS,211
19471018,TMIN,167
19471018,TMAX,244
19471018,TOBS,189
19471019,TMIN,133
19471019,TMAX,261
19471019,TOBS,200
19471020,TMIN,72
19471020,TMAX,267
19471020,TOBS,150
19471021,TMIN,44
19471021,TMAX,278
19471021,TOBS,172
19471022,TMIN,50
19471022,TMAX,300
19471022,TOBS,172
19471023,TMIN,56
19471023,TMAX,283
19471023,TOBS,167
19471024,TMIN,78
19471024,TMAX,239
19471024,TOBS,161
19471025,TMIN,100
19471025,TMAX,250
19471025,TOBS,200
19471026,TMIN,128
19471026,TMAX,256
19471026,TOBS,183
19471027,TMIN,111
19471027,TMAX,222
19471027,TOBS,144
19471028,TMIN,67
19471028,TMAX,144
19471028,TOBS,111
19471029,TMIN,89
19471029,TMAX,156
19471029,TOBS,144
19471030,TMIN,78
19471030,TMAX,144
19471030,TOBS,94
19471031,TMIN,28
19471031,TMAX,161
19471031,TOBS,133
19471101,TMIN,100
19471101,TMAX,172
19471101,TOBS,133
19471102,TMIN,72
19471102,TMAX,139
19471102,TOBS,111
19471103,TMIN,83
19471103,TMAX,133
19471103,TOBS,128
19471104,TMIN,100
19471104,TMAX,133
19471104,TOBS,128
19471105,TMIN,100
19471105,TMAX,156
19471105,TOBS,111
19471106,TMIN,56
19471106,TMAX,156
19471106,TOBS,94
19471107,TMIN,44
19471107,TMAX,183
19471107,TOBS,67
19471108,TMIN,-28
19471108,TMAX,94
19471108,TOBS,50
19471109,TMIN,-22
19471109,TMAX,100
19471109,TOBS,28
19471110,TMIN,-22
19471110,TMAX,189
19471110,TOBS,144
19471111,TMIN,39
19471111,TMAX,144
19471111,TOBS,50
19471112,TMIN,-72
19471112,TMAX,100
19471112,TOBS,28
19471113,TMIN,-67
19471113,TMAX,61
19471113,TOBS,6
19471114,TMIN,-67
19471114,TMAX,56
19471114,TOBS,50
19471115,TMIN,22
19471115,TMAX,106
19471115,TOBS,100
19471116,TMIN,33
19471116,TMAX,100
19471116,TOBS,44
19471117,TMIN,11
19471117,TMAX,50
19471117,TOBS,39
19471118,TMIN,-39
19471118,TMAX,50
19471118,TOBS,44
19471119,TMIN,-33
19471119,TMAX,100
19471119,TOBS,56
19471120,TMIN,6
19471120,TMAX,117
19471120,TOBS,50
19471121,TMIN,-28
19471121,TMAX,122
19471121,TOBS,83
19471122,TMIN,44
19471122,TMAX,106
19471122,TOBS,56
19471123,TMIN,-11
19471123,TMAX,56
19471123,TOBS,33
19471124,TMIN,-6
19471124,TMAX,72
19471124,TOBS,11
19471125,TMIN,-22
19471125,TMAX,17
19471125,TOBS,0
19471126,TMIN,-50
19471126,TMAX,11
19471126,TOBS,-28
19471127,TMIN,-50
19471127,TMAX,44
19471127,TOBS,33
19471128,TMIN,-22
19471128,TMAX,33
19471128,TOBS,0
19471129,TMIN,-33
19471129,TMAX,50
19471129,TOBS,-22
19471130,TMIN,-167
19471130,TMAX,6
19471130,TOBS,-44
19471201,TMIN,-122
19471201,TMAX,94
19471201,TOBS,-6
19471202,TMIN,-50
19471202,TMAX,144
19471202,TOBS,83
19471203,TMIN,22
19471203,TMAX,167
19471203,TOBS,128
19471204,TMIN,28
19471204,TMAX,128
19471204,TOBS,56
19471205,TMIN,39
19471205,TMAX,106
19471205,TOBS,50
19471206,TMIN,0
19471206,TMAX,67
19471206,TOBS,39
19471207,TMIN,11
19471207,TMAX,122
19471207,TOBS,122
19471208,TMIN,-22
19471208,TMAX,156
19471208,TOBS,-6
19471209,TMIN,-111
19471209,TMAX,17
19471209,TOBS,-28
19471210,TMIN,-56
19471210,TMAX,-11
19471210,TOBS,-11
19471211,TMIN,-39
19471211,TMAX,6
19471211,TOBS,0
19471212,TMIN,-44
19471212,TMAX,22
19471212,TOBS,-28
19471213,TMIN,-94
19471213,TMAX,6
19471213,TOBS,-11
19471214,TMIN,-83
19471214,TMAX,67
19471214,TOBS,-11
19471215,TMIN,-11
19471215,TMAX,28
19471215,TOBS,22
19471216,TMIN,-56
19471216,TMAX,22
19471216,TOBS,-44
19471217,TMIN,-117
19471217,TMAX,50
19471217,TOBS,17
19471218,TMIN,-22
19471218,TMAX,89
19471218,TOBS,6
19471219,TMIN,-72
19471219,TMAX,50
19471219,TOBS,-11
19471220,TMIN,-89
19471220,TMAX,111
19471220,TOBS,6
19471221,TMIN,-50
19471221,TMAX,33
19471221,TOBS,-11
19471222,TMIN,-78
19471222,TMAX,28
19471222,TOBS,0
19471223,TMIN,-39
19471223,TMAX,6
19471223,TOBS,-6
19471224,TMIN,-50
19471224,TMAX,17
19471224,TOBS,-39
19471225,TMIN,-122
19471225,TMAX,-6
19471225,TOBS,-11
19471226,TMIN,-72
19471226,TMAX,0
19471226,TOBS,-33
19471227,TMIN,-83
19471227,TMAX,72
19471227,TOBS,33
19471228,TMIN,-67
19471228,TMAX,33
19471228,TOBS,-11
19471229,TMIN,-106
19471229,TMAX,61
19471229,TOBS,0
19471230,TMIN,-56
19471230,TMAX,122
19471230,TOBS,111
19471231,TMIN,33
19471231,TMAX,111
19471231,TOBS,44
19480101,TMIN,28
19480101,TMAX,150
19480101,TOBS,50
19480102,TMIN,-33
19480102,TMAX,50
19480102,TOBS,0
19480103,TMIN,-17
19480103,TMAX,17
19480103,TOBS,6
19480104,TMIN,-28
19480104,TMAX,11
19480104,TOBS,-17
19480105,TMIN,-28
19480105,TMAX,33
19480105,TOBS,6
19480106,TMIN,-11
19480106,TMAX,44
19480106,TOBS,11
19480107,TMIN,-89
19480107,TMAX,56
19480107,TOBS,0
19480108,TMIN,-56
19480108,TMAX,111
19480108,TOBS,94
19480109,TMIN,17
19480109,TMAX,128
19480109,TOBS,28
19480110,TMIN,-56
19480110,TMAX,28
19480110,TOBS,-28
19480111,TMIN,-106
19480111,TMAX,44
19480111,TOBS,33
19480112,TMIN,6
19480112,TMAX,50
19480112,TOBS,39
19480113,TMIN,-78
19480113,TMAX,39
19480113,TOBS,-67
19480114,TMIN,-139
19480114,TMAX,-67
19480114,TOBS,-122
19480115,TMIN,-172
19480115,TMAX,28
19480115,TOBS,11
19480116,TMIN,-106
19480116,TMAX,11
19480116,TOBS,-67
19480117,TMIN,-150
19480117,TMAX,-67
19480117,TOBS,-94
19480118,TMIN,-194
19480118,TMAX,-61
19480118,TOBS,-100
19480119,TMIN,-172
19480119,TMAX,17
19480119,TOBS,-67
19480120,TMIN,-144
19480120,TMAX,67
19480120,TOBS,33
19480121,TMIN,-39
19480121,TMAX,33
19480121,TOBS,-22
19480122,TMIN,-167
19480122,TMAX,-22
19480122,TOBS,-111
19480123,TMIN,-239
19480123,TMAX,-67
19480123,TOBS,-111
19480124,TMIN,-144
19480124,TMAX,-94
19480124,TOBS,-117
19480125,TMIN,-261
19480125,TMAX,-50
19480125,TOBS,-111
19480126,TMIN,-250
19480126,TMAX,-11
19480126,TOBS,-56
19480127,TMIN,-128
19480127,TMAX,-56
19480127,TOBS,-111
19480128,TMIN,-283
19480128,TMAX,-39
19480128,TOBS,-72
19480129,TMIN,-233
19480129,TMAX,-17
19480129,TOBS,-67
19480130,TMIN,-150
19480130,TMAX,-22
19480130,TOBS,-78
19480131,TMIN,-128
19480131,TMAX,-67
19480131,TOBS,-72
19480201,TMIN,-161
19480201,TMAX,-22
19480201,TOBS,-89
19480202,TMIN,-194
19480202,TMAX,28
19480202,TOBS,-28
19480203,TMIN,-139
19480203,TMAX,11
19480203,TOBS,-11
19480204,TMIN,-22
19480204,TMAX,33
19480204,TOBS,17
19480205,TMIN,-72
19480205,TMAX,17
19480205,TOBS,-39
19480206,TMIN,-167
19480206,TMAX,11
19480206,TOBS,-78
19480207,TMIN,-172
19480207,TMAX,67
19480207,TOBS,28
19480208,TMIN,-111
19480208,TMAX,28
19480208,TOBS,-94
19480209,TMIN,-211
19480209,TMAX,-50
19480209,TOBS,-89
19480210,TMIN,-189
19480210,TMAX,6
19480210,TOBS,-33
19480211,TMIN,-72
19480211,TMAX,56
19480211,TOBS,28
19480212,TMIN,0
19480212,TMAX,28
19480212,TOBS,17
19480213,TMIN,0
19480213,TMAX,94
19480213,TOBS,44
19480214,TMIN,-17
19480214,TMAX,44
19480214,TOBS,-11
19480215,TMIN,-94
19480215,TMAX,83
19480215,TOBS,22
19480216,TMIN,-17
19480216,TMAX,144
19480216,TOBS,83
19480217,TMIN,-11
19480217,TMAX,172
19480217,TOBS,67
19480218,TMIN,-22
19480218,TMAX,222
19480218,TOBS,122
19480219,TMIN,83
19480219,TMAX,206
19480219,TOBS,94
19480220,TMIN,-72
19480220,TMAX,94
19480220,TOBS,-28
19480221,TMIN,-72
19480221,TMAX,-28
19480221,TOBS,-44
19480222,TMIN,-122
19480222,TMAX,28
19480222,TOBS,-17
19480223,TMIN,-89
19480223,TMAX,78
19480223,TOBS,22
19480224,TMIN,-39
19480224,TMAX,111
19480224,TOBS,89
19480225,TMIN,72
19480225,TMAX,100
19480225,TOBS,89
19480226,TMIN,44
19480226,TMAX,122
19480226,TOBS,61
19480227,TMIN,-22
19480227,TMAX,133
19480227,TOBS,133
19480228,TMIN,94
19480228,TMAX,167
19480228,TOBS,106
19480229,TMIN,-11
19480229,TMAX,106
19480229,TOBS,17
19480301,TMIN,-39
19480301,TMAX,67
19480301,TOBS,44
19480302,TMIN,11
19480302,TMAX,144
19480302,TOBS,78
19480303,TMIN,-6
19480303,TMAX,78
19480303,TOBS,11
19480304,TMIN,-39
19480304,TMAX,33
19480304,TOBS,-22
19480305,TMIN,-100
19480305,TMAX,44
19480305,TOBS,11
19480306,TMIN,-6
19480306,TMAX,50
19480306,TOBS,22
19480307,TMIN,17
19480307,TMAX,72
19480307,TOBS,28
19480308,TMIN,-39
19480308,TMAX,61
19480308,TOBS,28
19480309,TMIN,-67
19480309,TMAX,89
19480309,TOBS,22
19480310,TMIN,-39
19480310,TMAX,44
19480310,TOBS,0
19480311,TMIN,-89
19480311,TMAX,0
19480311,TOBS,-78
19480312,TMIN,-183
19480312,TMAX,-6
19480312,TOBS,-50
19480313,TMIN,-122
19480313,TMAX,83
19480313,TOBS,6
19480314,TMIN,-78
19480314,TMAX,161
19480314,TOBS,56
19480315,TMIN,NA
19480315,TMAX,150
19480315,TOBS,144
19480316,TMIN,67
19480316,TMAX,200
19480316,TOBS,78
19480317,TMIN,-17
19480317,TMAX,144
19480317,TOBS,83
19480318,TMIN,-22
19480318,TMAX,194
19480318,TOBS,139
19480319,TMIN,111
19480319,TMAX,244
19480319,TOBS,178
19480320,TMIN,44
19480320,TMAX,272
19480320,TOBS,206
19480321,TMIN,178
19480321,TMAX,283
19480321,TOBS,233
19480322,TMIN,111
19480322,TMAX,233
19480322,TOBS,122
19480323,TMIN,89
19480323,TMAX,122
19480323,TOBS,100
19480324,TMIN,22
19480324,TMAX,183
19480324,TOBS,111
19480325,TMIN,22
19480325,TMAX,222
19480325,TOBS,144
19480326,TMIN,50
19480326,TMAX,206
19480326,TOBS,189
19480327,TMIN,-6
19480327,TMAX,189
19480327,TOBS,6
19480328,TMIN,-44
19480328,TMAX,67
19480328,TOBS,28
19480329,TMIN,-44
19480329,TMAX,167
19480329,TOBS,139
19480330,TMIN,0
19480330,TMAX,172
19480330,TOBS,117
19480331,TMIN,89
19480331,TMAX,194
19480331,TOBS,144
19480401,TMIN,50
19480401,TMAX,144
19480401,TOBS,61
19480402,TMIN,-33
19480402,TMAX,150
19480402,TOBS,72
